player_id,player_name,position,first_season,last_season
8479644,Matt Luff,R,20202021,20252026
8474709,Matt Martin,L,20202021,20242025
8483575,Matt Murray,G,20222023,20242025
8476899,Matt Murray,G,20202021,20252026
8476442,Matt Nieto,L,20202021,20242025
8484292,Matt Onuska,G,20222023,20222023
8482460,Matt Rempe,C,20232024,20252026
8478911,Matt Roy,D,20202021,20252026
8483512,Matt Savoie,C,20232024,20252026
8481737,Matt Stienburg,C,20242025,20242025
8476807,Matt Tennyson,D,20202021,20212022
8477035,Matt Tomkins,G,20232024,20242025
8480191,Matt Villalta,G,20202021,20252026
8483158,Matthew Berlin,G,20222023,20222023
8478146,Matthew Highmore,C,20202021,20242025
8482516,Matthew Kessel,D,20222023,20252026
8482720,Matthew Knies,L,20222023,20252026
8476285,Matthew Peca,C,20202021,20212022
8479547,Matthew Phillips,R,20202021,20232024
8483505,Matthew Poitras,C,20232024,20242025
8481525,Matthew Robertson,D,20242025,20252026
8485366,Matthew Schaefer,D,20252026,20252026
8479314,Matthew Tkachuk,L,20202021,20252026
8484241,Matthew Wood,R,20242025,20252026
8475218,Mattias Ekholm,D,20202021,20252026
8477406,Mattias Janmark,C,20202021,20252026
8481555,Mattias Norlinder,D,20212022,20212022
8480807,Mattias Samuelsson,D,20202021,20252026
8482665,Matty Beniers,C,20212022,20252026
8484860,Matvei Gridin,R,20252026,20252026
8484387,Matvei Michkov,R,20242025,20252026
8481712,Matěj  Blümel,R,20222023,20252026
8483472,Maveric Lamoureux,D,20242025,20252026
8482145,Mavrik Bourque,C,20232024,20252026
8477503,Max Domi,C,20202021,20252026
8479368,Max Jones,L,20202021,20252026
8476323,Max McCormick,L,20202021,20232024
8474157,Max Pacioretty,L,20202021,20242025
8484136,Max Sasson,C,20242025,20252026
8485702,Max Shabanov,R,20252026,20252026
8478051,Max Willman,C,20212022,20232024
8481679,Maxence Guenette,D,20222023,20232024
8482168,Maxim Groshev,D,20252026,20252026
8479553,Maxim Mamin,C,20212022,20212022
8484958,Maxim Tsyplakov,R,20242025,20252026
8480031,Maxime Comtois,L,20202021,20232024
8476509,Maxime Lagace,G,20202021,20212022
8479320,Maxime Lajoie,D,20212022,20232024
8481719,Maxwell Crozier,D,20232024,20252026
8478020,Michael Amadio,C,20202021,20252026
8484794,Michael Brandsegg-Nygård,R,20252026,20252026
8478047,Michael Bunting,L,20202021,20252026
8480828,Michael Callahan,D,20242025,20252026
8479619,Michael Carcone,L,20212022,20252026
8475808,Michael Chaput,C,20202021,20202021
8477936,Michael Dal Colle,L,20202021,20212022
8474584,Michael Del Zotto,D,20202021,20212022
8480022,Michael DiPietro,G,20202021,20242025
8479591,Michael Eyssimont,C,20212022,20252026
8473564,Michael Frolik,R,20202021,20202021
8475920,Michael Houser,G,20202021,20212022
8474636,Michael Hutchinson,G,20202021,20232024
8480891,Michael Kesselring,D,20222023,20252026
8481320,Michael Matyas,G,20242025,20242025
8477446,Michael McCarron,R,20202021,20252026
8479415,Michael McLeod,C,20202021,20232024
8478933,Michael McNiven,G,20212022,20212022
8482829,Michael Milne,L,20242025,20242025
8485402,Michael Misa,C,20252026,20252026
8479543,Michael Pezzetta,L,20212022,20242025
8477290,Michael Raffl,L,20202021,20212022
8479992,Michael Rasmussen,C,20202021,20252026
8475958,Michael Sgarbossa,C,20202021,20242025
8474628,Michael Stone,D,20202021,20222023
8479482,Michal Kempny,D,20212022,20212022
8474230,Micheal Haley,C,20202021,20202021
8476459,Mika Zibanejad,C,20202021,20252026
8474150,Mikael Backlund,C,20202021,20252026
8475798,Mikael Granlund,C,20202021,20252026
8482451,Mikael Pyyhtia,L,20222023,20252026
8482635,Mike Hardman,L,20202021,20242025
8474884,Mike Hoffman,C,20202021,20232024
8476875,Mike Matheson,D,20202021,20252026
8476422,Mike Reilly,D,20202021,20252026
8469608,Mike Smith,G,20202021,20212022
8480087,Mike Vecchione,R,20212022,20212022
8479998,Mikey Anderson,D,20202021,20252026
8479574,Mikhail Berdin,G,20212022,20212022
8476888,Mikhail Grigorenko,C,20202021,20202021
8479573,Mikhail Maltsev,L,20202021,20222023
8479410,Mikhail Sergachev,D,20202021,20252026
8469459,Mikko Koivu,C,20202021,20202021
8475156,Mikko Koskinen,G,20202021,20212022
8482247,Mikko Lehtonen,D,20202021,20202021
8478420,Mikko Rantanen,R,20202021,20252026
8473473,Milan Lucic,L,20202021,20232024
8477425,Miles Wood,L,20202021,20252026
8483597,Milos Kelemen,L,20222023,20232024
8480036,Miro Heiskanen,D,20202021,20252026
8478483,Mitch Marner,C,20202021,20252026
8482070,Mitchell Chaffee,R,20212022,20252026
8481064,Mitchell Gibson,G,20222023,20222023
8478477,Mitchell Stephens,C,20202021,20242025
8480289,Morgan Barron,C,20202021,20252026
8480028,Morgan Frost,C,20202021,20252026
8479987,Morgan Geekie,C,20202021,20252026
8476853,Morgan Rielly,D,20202021,20252026
8481542,Moritz Seider,D,20212022,20252026
8484160,Nate Danielson,C,20252026,20252026
8475613,Nate Prosser,D,20202021,20202021
8477220,Nate Schmidt,D,20202021,20252026
8480979,Nate Smith,C,20212022,20222023
8470775,Nate Thompson,C,20202021,20212022
8479414,Nathan Bastian,R,20202021,20252026
8476470,Nathan Beaulieu,D,20202021,20222023
8479594,Nathan Clurman,D,20242025,20242025
8471804,Nathan Gerbe,C,20202021,20202021
8481594,Nathan Légaré,R,20242025,20252026
8477492,Nathan MacKinnon,C,20202021,20252026
8477573,Nathan Walker,L,20202021,20252026
8475172,Nazem Kadri,C,20202021,20252026
8480145,Neal Pionk,D,20202021,20252026
8475343,Nic Dowd,C,20202021,20252026
8477464,Nic Petan,C,20202021,20232024
8481582,Nicholas Robertson,L,20202021,20252026
8481720,Nick Abruzzese,C,20212022,20222023
8475760,Nick Bjugstad,C,20202021,20252026
8483565,Nick Blankenburg,D,20212022,20252026
8474009,Nick Bonino,C,20202021,20232024
8479381,Nick Caamano,R,20202021,20202021
8484290,Nick Chenard,G,20222023,20222023
8482824,Nick Cicek,D,20222023,20222023
8476393,Nick Cousins,C,20202021,20252026
8480084,Nick DeSimone,D,20222023,20252026
8473422,Nick Foligno,L,20202021,20252026
8474207,Nick Holden,D,20202021,20222023
8475324,Nick Jensen,D,20202021,20252026
8484185,Nick Lardis,L,20252026,20252026
8475181,Nick Leddy,D,20202021,20252026
8478447,Nick Merkley,R,20202021,20212022
8477426,Nick Paul,L,20202021,20252026
8480246,Nick Perbix,D,20222023,20252026
8477941,Nick Ritchie,L,20202021,20222023
8477951,Nick Schmaltz,C,20202021,20252026
8476372,Nick Seeler,D,20212022,20252026
8480018,Nick Suzuki,C,20202021,20252026
8480275,Nick Swaney,R,20222023,20222023
8473563,Nicklas Backstrom,C,20202021,20232024
8482076,Nico Daws,G,20212022,20252026
8480002,Nico Hischier,C,20202021,20252026
8481477,Nico Sturm,C,20202021,20252026
8477979,Nicolas Aube-Kubel,R,20202021,20252026
8480814,Nicolas Beaudin,D,20202021,20212022
8475235,Nicolas Deslauriers,L,20202021,20252026
8479980,Nicolas Hague,D,20202021,20252026
8478467,Nicolas Meloche,D,20202021,20212022
8478462,Nicolas Roy,C,20202021,20252026
8481543,Nikita Alexandrov,C,20222023,20232024
8482787,Nikita Chibrikov,R,20232024,20252026
8483733,Nikita Grebenkin,R,20242025,20252026
8477038,Nikita Gusev,L,20202021,20202021
8476453,Nikita Kucherov,R,20212022,20252026
8481754,Nikita Nesterenko,C,20222023,20252026
8476300,Nikita Nesterov,D,20202021,20202021
8481537,Nikita Okhotiuk,D,20212022,20232024
8485105,Nikita Prishchepov,C,20242025,20242025
8478373,Nikita Soshnikov,R,20222023,20222023
8484268,Nikita Tolopilo,G,20242025,20252026
8477507,Nikita Zadorov,D,20202021,20252026
8479458,Nikita Zaitsev,D,20202021,20232024
8483668,Nikke Kokko,G,20242025,20242025
8471769,Niklas Hjalmarsson,D,20202021,20202021
8478859,Niko Mikkola,D,20202021,20252026
8481812,Nikolai Knyzhov,D,20202021,20232024
8481042,Nikolai Kovalenko,R,20242025,20242025
8477940,Nikolaj Ehlers,L,20202021,20252026
8484321,Nikolas Matinpalo,D,20232024,20252026
8482496,Nils Aman,C,20222023,20252026
8481535,Nils Hoglander,L,20202021,20252026
8480878,Nils Lundkvist,D,20212022,20252026
8475799,Nino Niederreiter,R,20202021,20252026
8480220,Noah Cates,L,20212022,20252026
8480865,Noah Dobson,D,20202021,20252026
8479393,Noah Gregor,C,20202021,20252026
8478396,Noah Hanifin,D,20202021,20252026
8478454,Noah Juulsen,D,20202021,20252026
8483690,Noah Laba,C,20252026,20252026
8483500,Noah Ostlund,C,20242025,20252026
8481491,Noah Philp,C,20242025,20252026
8478569,Noel Acciari,C,20202021,20252026
8482700,Nolan Allan,D,20242025,20242025
8481518,Nolan Foote,L,20202021,20242025
8479974,Nolan Patrick,C,20202021,20212022
8482803,Olen Zellweger,D,20232024,20252026
8477416,Oliver Bjorkstrand,R,20202021,20252026
8475171,Oliver Ekman-Larsson,D,20202021,20252026
8482775,Oliver Kapanen,C,20242025,20252026
8478430,Oliver Kylington,D,20202021,20242025
8484197,Oliver Moore,C,20242025,20252026
8480789,Oliver Wahlstrom,R,20202021,20242025
8480885,Olivier Rodrigue,G,20242025,20242025
8481629,Olle Alsing,D,20202021,20202021
8480042,Olle Eriksson Ek,G,20212022,20222023
8480245,Olle Lycksell,R,20222023,20252026
8479355,Olli Juolevi,D,20202021,20212022
8476874,Olli Määttä,D,20202021,20252026
8478131,Ondrej Kase,R,20202021,20222023
8476292,Ondrej Palat,L,20202021,20252026
8484259,Ondrej Pavel,C,20232024,20232024
8476861,Oscar Dansk,G,20202021,20242025
8484168,Oscar Fisker Molgaard,C,20252026,20252026
8480840,Oskar Back,C,20242025,20252026
8478067,Oskar Lindblom,L,20202021,20232024
8482712,Oskar Olausson,R,20222023,20242025
8479546,Oskar Steen,C,20202021,20232024
8476897,Oskar Sundqvist,C,20202021,20252026
8479526,Otto Koivula,L,20212022,20222023
8481105,Otto Leskinen,D,20202021,20202021
8484230,Otto Stenberg,C,20252026,20252026
8483424,Owen Beck,C,20222023,20252026
8483503,Owen Pickering,D,20242025,20252026
8482671,Owen Power,D,20212022,20252026
8485465,Owen Say,G,20252026,20252026
8483538,Owen Sillinger,C,20242025,20242025
8480015,Owen Tippett,R,20202021,20252026
8482103,Ozzy Wiesblatt,C,20242025,20252026
8474056,P.K. Subban,D,20202021,20212022
8480058,P.O Joseph,D,20202021,20252026
8480944,Par Lindholm,C,20202021,20202021
8484135,Parker Ford,C,20242025,20252026
8480448,Parker Kelly,C,20202021,20252026
8477574,Parker Milner,G,20252026,20252026
8478450,Parker Wotherspoon,D,20222023,20252026
8471887,Patric Hornqvist,R,20202021,20222023
8470638,Patrice Bergeron,C,20202021,20222023
8477887,Patrick Brown,C,20202021,20242025
8480825,Patrick Giles,R,20242025,20252026
8474141,Patrick Kane,R,20202021,20252026
8466139,Patrick Marleau,C,20202021,20202021
8474034,Patrick Maroon,L,20202021,20242025
8479466,Patrick Russell,R,20202021,20202021
8484326,Patrik Koch,D,20232024,20232024
8479339,Patrik Laine,R,20202021,20252026
8475747,Patrik Nemeth,D,20202021,20222023
8474038,Paul Byron,L,20202021,20212022
8481032,Paul Cotter,C,20212022,20252026
8476983,Paul LaDue,D,20212022,20212022
8471669,Paul Stastny,C,20202021,20222023
8477402,Pavel Buchnevich,L,20202021,20252026
8481604,Pavel Dorofeyev,L,20212022,20252026
8480925,Pavel Francouz,G,20202021,20222023
8483490,Pavel Mintyukov,D,20232024,20252026
8478401,Pavel Zacha,C,20202021,20252026
8483630,Pavol Regenda,L,20222023,20252026
8471469,Pekka Rinne,G,20202021,20202021
8475852,Petr Mrazek,G,20202021,20252026
8476989,Petteri Lindbohm,D,20212022,20212022
8481522,Peyton Krebs,C,20202021,20252026
8477831,Pheonix Copley,G,20212022,20252026
8473548,Phil Kessel,C,20202021,20222023
8481598,Philip Broberg,D,20212022,20252026
8480274,Philip Kemp,D,20232024,20232024
8481577,Philip Tomasino,C,20212022,20252026
8475831,Philipp Grubauer,G,20202021,20252026
8480798,Philipp Kurashev,C,20202021,20252026
8477475,Philippe Desrosiers,G,20202021,20202021
8477544,Philippe Maillet,C,20202021,20202021
8479026,Philippe Myers,D,20202021,20252026
8476479,Phillip Danault,L,20202021,20252026
8476858,Phillip Di Giuseppe,L,20202021,20242025
8478115,Pierre Engvall,L,20202021,20242025
8477930,Pierre-Edouard Bellemare,L,20202021,20232024
8479400,Pierre-Luc Dubois,L,20202021,20252026
8483920,Pierrick Dube,R,20232024,20232024
8480459,Pius Suter,C,20202021,20252026
8480995,Pontus Holmberg,R,20222023,20252026
8481611,Pyotr Kochetkov,G,20212022,20252026
8480800,Quinn Hughes,D,20202021,20252026
8485511,Quinn Hutson,R,20242025,20252026
8482124,Quinton Byfield,C,20202021,20252026
8476889,Radek Faksa,C,20202021,20252026
8480160,Radim Simek,D,20202021,20222023
8482241,Radim Zohorna,L,20202021,20232024
8475462,Radko Gudas,D,20202021,20252026
8481093,Rafael Harvey-Pinard,L,20212022,20242025
8481534,Raphael Lavoie,C,20232024,20242025
8478397,Rasmus Andersson,D,20202021,20252026
8479335,Rasmus Asplund,C,20202021,20242025
8480839,Rasmus Dahlin,D,20202021,20252026
8480845,Rasmus Kupari,C,20202021,20242025
8477499,Rasmus Ristolainen,D,20202021,20252026
8480873,Rasmus Sandin,D,20202021,20252026
8481147,Reese Johnson,C,20202021,20242025
8484297,Reid Cooper,G,20222023,20222023
8483513,Reid Schaefer,L,20252026,20252026
8475191,Reilly Smith,R,20202021,20252026
8480054,Reilly Walsh,D,20212022,20212022
8479514,Rem Pitlick,C,20202021,20232024
8477461,Remi Elie,L,20212022,20212022
8479587,Rhett Gardner,C,20202021,20232024
8475209,Richard Panik,R,20202021,20212022
8476483,Rickard Rakell,R,20202021,20252026
8482092,Ridly Greig,C,20222023,20252026
8477003,Riley Barber,R,20212022,20212022
8480988,Riley Damiani,C,20212022,20212022
8482213,Riley Duran,C,20242025,20242025
8474062,Riley Nash,C,20202021,20232024
8475772,Riley Sheahan,C,20202021,20222023
8479388,Riley Stillman,D,20202021,20252026
8479362,Riley Tufte,L,20212022,20252026
8477952,Robby Fabbri,C,20202021,20252026
8474145,Robert Bortuzzo,D,20202021,20242025
8477462,Robert Hagg,D,20202021,20242025
8480023,Robert Thomas,C,20202021,20252026
8475215,Robin Lehner,G,20202021,20212022
8480071,Robin Salo,D,20212022,20222023
8482162,Roby Jarventie,L,20232024,20232024
8476428,Rocco Grimaldi,C,20202021,20212022
8479022,Rodrigo Abols,C,20242025,20252026
8477981,Roland McKeown,D,20222023,20222023
8474600,Roman Josi,D,20202021,20252026
8481521,Ronnie Attard,D,20212022,20232024
8478449,Roope Hintz,L,20202021,20252026
8482209,Rory Kerins,C,20242025,20252026
8479525,Ross Colton,C,20202021,20252026
8477527,Ross Johnston,L,20202021,20252026
8478078,Rourke Chartier,C,20222023,20232024
8478870,Rudolfs Balcers,L,20202021,20222023
8481016,Ruslan Iskhakov,C,20232024,20232024
8483487,Rutger McGroarty,R,20242025,20252026
8477846,Ryan Carpenter,C,20202021,20232024
8477987,Ryan Donato,C,20202021,20252026
8476288,Ryan Dzingel,C,20202021,20212022
8475176,Ryan Ellis,D,20202021,20212022
8470612,Ryan Getzlaf,C,20202021,20212022
8477435,Ryan Graves,D,20202021,20252026
8483450,Ryan Greene,C,20242025,20252026
8477451,Ryan Hartman,R,20202021,20252026
8475793,Ryan Johansen,C,20202021,20232024
8481564,Ryan Johnson,D,20232024,20252026
8484186,Ryan Leonard,R,20242025,20252026
8479324,Ryan Lindgren,D,20202021,20252026
8479066,Ryan Lomberg,L,20202021,20252026
8477974,Ryan MacInnis,C,20202021,20212022
8474151,Ryan McDonagh,D,20202021,20252026
8480802,Ryan McLeod,C,20202021,20252026
8480847,Ryan Merkley,D,20212022,20212022
8468011,Ryan Miller,G,20202021,20202021
8476850,Ryan Murray,D,20202021,20222023
8476454,Ryan Nugent-Hopkins,C,20202021,20252026
8475158,Ryan O'Reilly,C,20202021,20252026
8480068,Ryan Poehling,C,20212022,20252026
8477506,Ryan Pulock,D,20202021,20252026
8471817,Ryan Reaves,R,20202021,20252026
8478854,Ryan Shea,D,20232024,20252026
8476458,Ryan Strome,C,20202021,20252026
8470600,Ryan Suter,D,20202021,20242025
8481576,Ryan Suzuki,C,20242025,20242025
8482715,Ryan Ufko,D,20242025,20242025
8482751,Ryan Winterton,C,20232024,20252026
8482858,Ryker Evans,D,20232024,20252026
8480565,Rylan Toth,G,20212022,20212022
8482465,Rémi Poirier,G,20222023,20252026
8477357,Saku Maenalanen,R,20222023,20222023
8477935,Sam Bennett,C,20202021,20252026
8475842,Sam Carrick,C,20202021,20252026
8482118,Sam Colangelo,R,20232024,20252026
8484806,Sam Dickinson,D,20252026,20252026
8474040,Sam Gagner,C,20202021,20232024
8478043,Sam Lafferty,C,20202021,20252026
8484258,Sam Malinski,D,20232024,20252026
8484821,Sam Morton,C,20242025,20252026
8481591,Sam Poulin,R,20222023,20252026
8477933,Sam Reinhart,C,20202021,20252026
8483506,Sam Rinzel,D,20242025,20252026
8479351,Sam Steel,C,20202021,20252026
8478915,Sami Niku,D,20202021,20212022
8475222,Sami Vatanen,D,20202021,20202021
8478104,Sammy Blais,L,20202021,20252026
8480267,Sammy Walker,C,20222023,20232024
8480846,Sampo Ranta,L,20212022,20222023
8481541,Samuel Bolduc,D,20222023,20242025
8481035,Samuel Ersson,G,20222023,20252026
8481239,Samuel Fagemo,L,20212022,20232024
8479398,Samuel Girard,D,20202021,20252026
8482726,Samuel Helenius,C,20242025,20252026
8484180,Samuel Honzek,L,20242025,20252026
8482448,Samuel Knazko,D,20222023,20222023
8478956,Samuel Laberge,L,20232024,20232024
8478470,Samuel Montembeault,G,20202021,20252026
8477502,Samuel Morin,D,20202021,20202021
8484298,Samuel Richard,G,20222023,20222023
8483771,Sandis Vilmanis,L,20252026,20252026
8481701,Santeri Hatakka,D,20212022,20232024
8480053,Sasha Chmelevski,C,20202021,20212022
8476449,Scott Harrington,D,20202021,20222023
8476872,Scott Laughton,L,20202021,20252026
8476429,Scott Mayfield,D,20202021,20252026
8482666,Scott Morrow,D,20232024,20252026
8481059,Scott Perunovich,D,20212022,20242025
8480060,Scott Reedy,C,20212022,20212022
8477149,Scott Sabourin,R,20202021,20252026
8475809,Scott Wedgewood,G,20202021,20252026
8483429,Seamus Casey,D,20242025,20252026
8476461,Sean Couturier,C,20202021,20252026
8479413,Sean Day,D,20212022,20212022
8480434,Sean Durzi,D,20212022,20252026
8482081,Sean Farrell,C,20222023,20222023
8476374,Sean Kuraly,C,20202021,20252026
8477391,Sean Malone,C,20202021,20202021
8477497,Sean Monahan,C,20202021,20252026
8480336,Sean Walker,D,20202021,20252026
8478427,Sebastian Aho,R,20202021,20252026
8480222,Sebastian Aho,D,20202021,20232024
8482657,Sebastian Cossa,G,20242025,20242025
8480977,Semyon Der-Arguchintsev,C,20222023,20222023
8473575,Semyon Varlamov,G,20202021,20242025
8475683,Sergei Bobrovsky,G,20202021,20252026
8483703,Sergei Murashov,G,20252026,20252026
8476495,Seth Griffith,C,20212022,20212022
8482093,Seth Jarvis,C,20212022,20252026
8477495,Seth Jones,D,20202021,20252026
8482166,Shakir Mukhamadullin,D,20232024,20252026
8480032,Shane Bowers,C,20222023,20242025
8482941,Shane Lachance,L,20252026,20252026
8481596,Shane Pinto,C,20202021,20252026
8483524,Shane Wright,C,20222023,20252026
8476906,Shayne Gostisbehere,D,20202021,20252026
8477447,Shea Theodore,D,20202021,20252026
8470642,Shea Weber,D,20202021,20202021
8480326,Sheldon Dries,C,20202021,20222023
8480776,Sheldon Rempal,R,20202021,20232024
8471675,Sidney Crosby,C,20202021,20252026
8481122,Simon Benoit,D,20202021,20252026
8482762,Simon Edvinsson,D,20222023,20252026
8481601,Simon Holmstrom,R,20222023,20252026
8481547,Simon Lundmark,D,20252026,20252026
8483495,Simon Nemec,D,20232024,20252026
8480291,Skyler Brind'Amour,C,20242025,20242025
8476886,Slater Koekkoek,D,20202021,20212022
8477947,Sonny Milano,L,20202021,20252026
8481519,Spencer Knight,G,20202021,20252026
8477484,Spencer Martin,G,20202021,20252026
8481056,Spencer Stastney,D,20222023,20252026
8485729,Stanislav Berezhnoy,G,20252026,20252026
8482711,Stanislav Svozil,D,20222023,20222023
8476870,Stefan Matteau,C,20202021,20212022
8476474,Stefan Noesen,R,20202021,20252026
8482626,Stefanos Lekkas,G,20202021,20202021
8483676,Stephen Halliday,C,20252026,20252026
8476396,Steven Fogarty,C,20202021,20222023
8474000,Steven Kampfer,D,20202021,20202021
8478904,Steven Lorentz,C,20202021,20252026
8477463,Steven Santini,D,20202021,20252026
8474564,Steven Stamkos,C,20202021,20252026
8479973,Stuart Skinner,G,20202021,20252026
8476466,Sven Baertschi,L,20212022,20212022
8471698,T.J. Oshie,R,20202021,20232024
8476391,T.J. Tynan,C,20212022,20252026
8474673,TJ Brodie,D,20202021,20242025
8479420,Tage Thompson,C,20202021,20252026
8479661,Tanner Jeannot,L,20202021,20252026
8478528,Tanner Kero,C,20202021,20212022
8479550,Tanner Laczynski,C,20202021,20252026
8476871,Tanner Pearson,L,20202021,20252026
8479462,Tarmo Reunanen,D,20202021,20202021
8481433,Taro Hirose,L,20202021,20222023
8476166,Taylor Fedun,D,20222023,20222023
8475791,Taylor Hall,L,20202021,20252026
8482953,Taylor Makar,L,20252026,20252026
8479390,Taylor Raddysh,R,20212022,20252026
8483406,Taylor Ward,R,20242025,20252026
8476927,Teddy Blueger,C,20202021,20252026
8476882,Teuvo Teravainen,L,20202021,20252026
8477967,Thatcher Demko,G,20202021,20252026
8482133,Thomas Bordeleau,C,20212022,20242025
8478469,Thomas Chabot,D,20202021,20252026
8471306,Thomas Greiss,G,20202021,20222023
8481581,Thomas Harley,D,20212022,20252026
8474066,Thomas Hickey,D,20202021,20212022
8480591,Thomas Hodges,G,20212022,20212022
8483114,Thomas Milic,G,20252026,20252026
8481072,Tim Berni,D,20222023,20222023
8479364,Tim Gettinger,L,20202021,20212022
8482116,Tim Stützle,L,20202021,20252026
8485512,Tim Washe,C,20242025,20252026
8478414,Timo Meier,R,20202021,20252026
8480043,Timothy Liljegren,D,20202021,20252026
8481600,Tobias Bjornfot,D,20202021,20252026
8476356,Tobias Rieder,C,20202021,20202021
8484240,Tom Willander,D,20252026,20252026
8476880,Tom Wilson,R,20202021,20252026
8476881,Tomas Hertl,C,20202021,20252026
8476430,Tomas Jurco,R,20202021,20202021
8477931,Tomas Nosek,L,20202021,20242025
8475193,Tomas Tatar,L,20202021,20242025
8478438,Tommy Novak,C,20212022,20252026
8477950,Tony DeAngelo,D,20202021,20252026
8476792,Torey Krug,D,20202021,20232024
8476329,Travis Boyd,C,20202021,20242025
8478408,Travis Dermott,D,20202021,20242025
8474612,Travis Hamonic,D,20202021,20252026
8478439,Travis Konecny,C,20202021,20252026
8484262,Travis Mitchell,D,20252026,20252026
8477948,Travis Sanheim,D,20202021,20252026
8471233,Travis Zajac,C,20202021,20202021
8479365,Trent Frederic,C,20202021,20252026
8481529,Trent Miner,G,20242025,20252026
8482479,Trevor Kuntar,C,20252026,20252026
8473453,Trevor Lewis,C,20202021,20242025
8479675,Trevor Moore,C,20202021,20252026
8481533,Trevor Zegras,C,20202021,20252026
8477845,Trevor van Riemsdyk,D,20202021,20252026
8480441,Trey Fix-Wolansky,R,20212022,20232024
8482698,Tristan Broz,C,20252026,20252026
8477465,Tristan Jarry,G,20202021,20252026
8482668,Tristan Lennox,G,20242025,20242025
8483482,Tristan Luneau,D,20232024,20242025
8483039,Tristen Nielsen,C,20252026,20252026
8482181,Tristen Robins,C,20222023,20222023
8477234,Troy Grosenick,G,20202021,20232024
8479442,Troy Stecher,D,20202021,20252026
8478873,Troy Terry,C,20202021,20252026
8477359,Tucker Poolman,D,20202021,20222023
8476505,Turner Elson,C,20212022,20212022
8471695,Tuukka Rask,G,20202021,20212022
8480848,Ty Dellandrea,C,20202021,20252026
8480834,Ty Emberson,D,20232024,20252026
8484406,Ty Mueller,C,20242025,20242025
8482804,Ty Murchison,D,20252026,20252026
8480883,Ty Smith,D,20202021,20242025
8481740,Tyce Thompson,R,20202021,20222023
8479746,Tye Felhaber,L,20242025,20242025
8481789,Tye Kartye,L,20232024,20252026
8481690,Tyler Angle,C,20222023,20232024
8479347,Tyler Benson,L,20212022,20222023
8477479,Tyler Bertuzzi,L,20202021,20252026
8475098,Tyler Bozak,C,20202021,20212022
8474589,Tyler Ennis,C,20202021,20212022
8476344,Tyler Graovac,C,20202021,20202021
8474870,Tyler Johnson,C,20202021,20242025
8482095,Tyler Kleven,D,20222023,20252026
8477343,Tyler Lewington,D,20202021,20212022
8477353,Tyler Motte,C,20202021,20242025
8474574,Tyler Myers,D,20202021,20252026
8484620,Tyler Palmer,G,20242025,20242025
8475752,Tyler Pitlick,C,20202021,20252026
8475794,Tyler Seguin,C,20202021,20252026
8475726,Tyler Toffoli,C,20202021,20252026
8481006,Tyler Tucker,D,20222023,20252026
8475197,Tyson Barrie,D,20202021,20242025
8482159,Tyson Foerster,R,20222023,20252026
8479370,Tyson Jost,C,20202021,20252026
8482896,Tyson Kozak,C,20242025,20252026
8480045,Ukko-Pekka Luukkonen,G,20202021,20252026
8480001,Urho Vaakanainen,D,20202021,20252026
8484304,Uvis Balinskis,D,20232024,20252026
8481689,Vadim Zherenko,G,20222023,20222023
8477501,Valeri Nichushkin,R,20202021,20252026
8470047,Valtteri Filppula,C,20202021,20202021
8481703,Valtteri Puustinen,R,20212022,20242025
8481617,Vasily Podkolzin,R,20212022,20252026
8482102,Vasily Ponomarev,C,20232024,20242025
8481001,Veini Vehvilainen,G,20202021,20202021
8480997,Victor Brattstrom,G,20212022,20212022
8475167,Victor Hedman,D,20202021,20252026
8483768,Victor Mancini,D,20242025,20252026
8479376,Victor Mete,D,20202021,20232024
8478109,Victor Olofsson,R,20202021,20252026
8484910,Victor Ostman,G,20242025,20242025
8476437,Victor Rask,C,20202021,20212022
8481599,Victor Soderstrom,D,20202021,20252026
8478042,Viktor Arvidsson,L,20202021,20252026
8481657,Viktor Lodin,C,20212022,20212022
8481572,Ville Heinola,D,20202021,20242025
8478024,Ville Husso,G,20202021,20252026
8482758,Ville Koivunen,R,20242025,20252026
8482866,Ville Ottavainen,D,20242025,20242025
8478407,Vince Dunn,D,20202021,20252026
8479576,Vincent Desharnais,D,20222023,20252026
8482861,Vincent Iorio,D,20222023,20252026
8476389,Vincent Trocheck,C,20202021,20252026
8479968,Vinni Lettieri,C,20202021,20242025
8476994,Vinnie Hinostroza,C,20202021,20252026
8480833,Vitali Kravtsov,R,20202021,20222023
8479411,Vitaly Abramov,R,20202021,20202021
8477970,Vitek Vanecek,G,20202021,20252026
8475765,Vladimir Tarasenko,R,20202021,20252026
8478250,Vladimir Tkachev,L,20212022,20212022
8478882,Vladislav Gavrikov,D,20202021,20252026
8481609,Vladislav Kolyachonok,D,20212022,20252026
8476480,Vladislav Namestnikov,C,20202021,20252026
8483746,Vyacheslav Buteyets,G,20252026,20252026
8479322,Wade Allison,R,20202021,20222023
8482652,Walker Duehr,R,20212022,20242025
8484325,Waltteri Merela,C,20232024,20232024
8477998,Warren Foegele,L,20202021,20252026
8474190,Wayne Simmonds,R,20202021,20222023
8478840,Will Borgen,D,20202021,20252026
8477355,Will Butcher,D,20202021,20212022
8482157,Will Cuylle,L,20222023,20252026
8484227,Will Smith,C,20242025,20252026
8479375,William Bitten,C,20222023,20222023
8477478,William Carrier,L,20202021,20252026
8482207,William Dufour,R,20222023,20222023
8482667,William Eklund,L,20212022,20252026
8476448,William Karlsson,C,20202021,20252026
