season,player_id,blocked_shot_to_xg_swing_rapm_5v5_w10,corsi_def_rapm_5v5,corsi_off_rapm_5v5,corsi_pk_def_rapm,corsi_pp_off_rapm,corsi_rapm_5v5,faceoff_loss_to_xg_swing_rapm_5v5_w10,finishing_residual_rapm_5v5,giveaway_to_xg_swing_rapm_5v5_w10,goals_rapm_5v5,hd_xg_def_rapm_5v5_ge020,hd_xg_off_rapm_5v5_ge020,hd_xg_rapm_5v5_ge020,penalties_drawn_rapm_5v5,penalties_taken_rapm_5v5,primary_assist_rapm_5v5,secondary_assist_rapm_5v5,takeaway_to_xg_swing_rapm_5v5_w10,turnover_to_xg_swing_rapm_5v5_w10,xg_def_rapm_5v5,xg_off_rapm_5v5,xg_pk_def_rapm,xg_pp_off_rapm,xg_primary_assist_on_goals_rapm_5v5,xg_rapm_5v5,xg_secondary_assist_on_goals_rapm_5v5,full_name,position,position_group,corsi_off_rapm_5v5_z,xg_off_rapm_5v5_z,hd_xg_off_rapm_5v5_ge020_z,corsi_def_rapm_5v5_z,xg_def_rapm_5v5_z,hd_xg_def_rapm_5v5_ge020_z,turnover_to_xg_swing_rapm_5v5_w10_z,takeaway_to_xg_swing_rapm_5v5_w10_z,giveaway_to_xg_swing_rapm_5v5_w10_z,blocked_shot_to_xg_swing_rapm_5v5_w10_z,faceoff_loss_to_xg_swing_rapm_5v5_w10_z,corsi_pp_off_rapm_z,xg_pp_off_rapm_z,corsi_pk_def_rapm_z,xg_pk_def_rapm_z,penalties_taken_rapm_5v5_z,penalties_drawn_rapm_5v5_z,finishing_residual_rapm_5v5_z,goals_rapm_5v5_z,primary_assist_rapm_5v5_z,secondary_assist_rapm_5v5_z,OFFENSE_score,DEFENSE_score,TRANSITION_score,SPECIAL_TEAMS_score,DISCIPLINE_score,FINISHING_score,OFFENSE_percentile,DEFENSE_percentile,TRANSITION_percentile,SPECIAL_TEAMS_percentile,DISCIPLINE_percentile,FINISHING_percentile,OFFENSE_trend,DEFENSE_trend,TRANSITION_trend,SPECIAL_TEAMS_trend,DISCIPLINE_trend,FINISHING_trend,OFFENSE,DEFENSE,TRANSITION,SPECIAL_TEAMS,DISCIPLINE,FINISHING
20202021,8465009,-0.0034045270081517,0.0294669925034088,0.1408886158571462,4.470277392751532,-0.0529268274466326,0.1691362352526318,0.0256214229814142,0.0215020913766964,-0.0065555990864888,-0.0366336463419791,0.0191690463215786,-0.0773393395716959,-0.0566235623081568,0.0014343403556238,-0.0014343403556238,-0.036476814765877,-0.0344651908204017,-0.0356266869646514,-0.0421822860511403,0.0087984840214411,-0.0682725369076706,1.336907847145136,-0.0180082133125906,-0.0213324772792514,-0.0581357377186755,-0.0206740031632098,Zdeno Chara,D,D,0.1118214251956084,-0.15877937604707007,-0.16348857246117157,0.03136657355779193,0.028990279594346465,0.04999063652385084,-0.9058694084043571,-1.1597115467545536,0.18242431924671196,-0.07493578273174674,0.5919221284950449,0.07313274423377264,0.03284418761286435,1.4141123908259086,1.3223419066647994,0.17266231851221228,0.17266231851221228,0.016059612271228322,-0.21933158182320295,-0.6392048516779647,-0.6538210920961207,-0.07014884110421109,0.03678249655866308,-0.2732340580297802,0.7106078073343363,0.17266231851221228,-0.374074478331515,43.54986276303751,53.247941445562674,22.140896614821592,91.01796407185628,92.04025617566332,26.806953339432756,-0.022326180166711368,-0.20648653303664255,0.12056643226476177,-0.6377866083742124,-0.16171511258875515,-0.20315626906543166,,,,,,
20212022,8465009,-0.0259887573486416,-0.0742493815843846,-0.1548453710221097,0.3490342519496786,0.0,-0.2489226154551404,-0.014002906960685,0.0917595925802146,-0.0226814657365207,-0.0744198257170213,-0.1104971063204241,-0.0399106287971144,-0.1665262949005363,0.0,0.0,-0.0743789374008654,-0.0354706721730722,0.0002648905326803,-0.0224165752038404,-0.103546709533036,-0.0472238581791185,-0.0076472372206027,0.0,-0.056614044772523,-0.166179418297236,-0.0320771929019085,Zdeno Chara,D,D,-0.0918469072555564,-0.10655412029059914,-0.07902403626661185,-0.03856637470842056,-0.23719762358282892,-0.23334811114268886,-0.4824644777288517,0.008348599452018698,0.6246196898348003,-0.5917971617946555,-0.3220447785884038,0.10227326999852841,0.06205021446616795,0.12730789963983333,-0.00034658826403444437,0.010947205923457137,0.010947205923457137,0.11224867874190518,-0.4454301165459592,-1.3028633171848532,-0.6728782345988796,-0.09247502127092246,-0.16970403647797946,-0.1526676257650184,0.07282119896012382,0.010947205923457137,-0.5772307473969467,40.71363220494053,31.2900274473925,30.466605672461117,58.38323353293413,43.41262580054895,17.017383348581884,-0.022326180166711368,-0.20648653303664255,0.12056643226476177,-0.6377866083742124,-0.16171511258875515,-0.20315626906543166,,,,,,
20202021,8466138,0.0422412820437916,0.8557814467307108,0.4257204088437327,0.0,1.245890013071877,1.2957475710220354,0.0410113715529582,-0.1899046485091273,0.1076077935596381,0.1039222596213335,0.1887874228244733,0.1083856423989576,0.2791028874165168,0.0024054894260718,-0.0024054894260718,0.1361712313484793,0.082564964321315,-0.0691723255242419,0.0384354680353961,0.2181747148048914,0.0912874873404013,0.0,0.3194391952712245,0.09972457396731,0.2938269081304611,0.0598521050082947,Joe Thornton,C,F,0.2978557222321268,0.23112994330141917,0.2524346607678993,0.6280716510972234,0.5463173246444969,0.43024501542486626,0.8435714380718793,-2.3125511031176385,-3.168568518063269,0.9978230956903622,1.010174800471805,0.45584177716501256,0.3436462952114658,-0.013784020353393522,-0.004775100987171307,0.3104090921664341,0.3104090921664341,-0.27046262250400394,0.5816708174038216,2.3803595150793186,1.6228087718531075,0.26047344210048173,0.5348779970555289,-0.5259100573893722,0.19523223775897838,0.3104090921664341,1.078594120458061,74.79508196721312,81.81352459016394,8.657786885245903,71.875,95.69672131147541,94.36475409836066,,,,,,,,,,,,
20202021,8469455,-0.0799640691544013,0.0812890013354759,-0.0115535814998977,-10.637183916436095,5.003688883821191,0.0800225782058172,-0.0395182480508688,-0.1520271814165129,0.0025047981148428,0.1093353355497154,0.1209951774155729,0.1280317155260571,0.2359780024480626,0.0005126541122566,-0.0005126541122566,0.1109599922320802,0.1442762655964328,-0.0913650816559307,-0.0888602835410879,0.1361014678762344,0.1365516540643521,-3.7632358258996135,3.8899603547259023,0.0850388837277826,0.2613625169662283,0.1042727061338759,Jason Spezza,C,F,-0.016978288258786018,0.3488226507774467,0.29938077179129685,0.053245791634066,0.3389740388533737,0.27402445866011677,-1.9459661209192158,-3.0545437302123295,-0.07531646133906356,-1.8939016254081644,-0.9745052046192458,1.942689330276531,4.432046395677076,-4.960093706728653,-4.8822771061125865,0.06050564440505059,0.06050564440505059,-0.21491701804346947,0.6119652079909743,1.939703137659083,2.8354826352847704,0.21040837810331917,0.22208142971585212,-1.5888466284996037,-0.8669087717219082,0.06050564440505059,1.2930584907228395,72.3360655737705,69.26229508196722,0.35860655737704916,6.350806451612903,78.63729508196722,96.10655737704919,0.5292410281041453,0.1055116198260089,3.734841417370866,2.7825897342899553,-0.0676836644091075,-0.2995797353140278,,,,,,
20212022,8469455,0.0790978722857619,0.2724917227575458,0.3542761101781223,0.2856997067731117,8.732464345874842,0.5610666864793843,0.0628076679957995,-0.4120406067773859,-0.0314233462557855,0.0849663590680267,0.1778126369571325,0.4013803967412428,0.5257829478484333,0.0,0.0,0.0839917342347022,0.1336266562043633,0.1278568996997963,0.0964335534440104,0.1533972013155068,0.394668174442324,0.2335257698160436,3.3621735914078648,0.0693054239212991,0.4970069658454121,0.1067354619704634,Jason Spezza,C,F,0.2464163602478282,1.019959099899363,0.9525727584752021,0.19515585070126348,0.382668596284292,0.40495470164002756,2.114531667248851,4.274924178047033,0.9232117148669629,1.8699544065791467,1.5473519776143199,3.4180531968773074,3.8277078804269813,0.11906685804712601,0.2978959149207732,-0.007178020004056918,-0.007178020004056918,-0.5962150294498304,0.47558373071025695,1.4683365848453858,2.6262097355294345,0.7396494062074644,0.327593049541861,2.1459947888712625,1.915680962568047,-0.007178020004056918,0.9934787554088117,87.55122950819673,74.5389344262295,99.69262295081968,98.18548387096774,42.08504098360656,93.18647540983606,0.5292410281041453,0.1055116198260089,3.734841417370866,2.7825897342899553,-0.0676836644091075,-0.2995797353140278,,,,,,
20212022,8470281,-0.0205379749270902,0.3586535251252941,-0.9146202181856486,1.90069116360807,-0.9094291103944456,-0.5653855567537098,-0.0682879769532122,0.0816910861012032,-0.1406484656272789,-0.0583527273046921,0.0694939400900684,-0.1762122946082697,-0.1143751816149005,0.0,0.0,-0.0017353995534934,-0.0017580408540871,-0.0661942025356588,-0.2068426681629376,0.1085960586301155,-0.2413201793167351,0.8569340401262233,-0.3025600104464444,0.0162307211367423,-0.1400438134058955,0.0128959944281094,Duncan Keith,D,D,-0.6150944304538812,-0.5881392185063778,-0.38661296324358796,0.2533275219447213,0.26544816699269974,0.1599575946411586,-4.433089765499261,-2.1545047321389794,3.8594511792639654,-0.46705087303918025,-1.574173397403608,-0.3984414658202794,-0.4286467601002374,0.6117925598468618,0.8501739458329187,0.010947205923457137,0.010947205923457137,0.09846395508421876,-0.3492905367218771,-0.03088973087509435,-0.03391420261308431,-0.5299488707346157,0.2262444278595266,-0.9538735177634127,0.15871956993981592,0.010947205923457137,-0.07890762878145925,18.938700823421776,69.99085086916743,2.012808783165599,66.06786427145708,43.41262580054895,41.537053979871914,,,,,,,,,,,,
20202021,8470595,0.0124115850450422,0.1886264133153115,0.0107902623745286,0.1367135371334445,-0.9606958108534078,0.2095471675790712,-0.0046073718119999,-0.0521150803736566,0.0033269907459858,-0.0400298686116002,0.1026365305303877,-0.0782638728224569,0.0115224930122078,0.0008659932331004,-0.0008659932331004,-0.0379611872058065,-0.0368323604222623,-0.00207241243352,0.0012545783124658,0.0883926615929651,-0.0651887931522915,0.0477049011712516,-0.4423080195306104,-0.0182638811054063,0.0120852117620563,-0.0171307929375758,Eric Staal,C,F,-0.0008908873794418614,-0.1757286921237358,-0.1935816401671223,0.13291128154387838,0.21844632700904942,0.23171876395193514,0.028795712453866112,-0.06913255264210971,-0.09951414511147703,0.29196798060406215,-0.11411472503726275,-0.41723760943336136,-0.5285869868343598,0.049788020733242594,0.05705486712583324,0.1071555900624268,0.1071555900624268,-0.0684004087945485,-0.2239602242143159,-0.6632259428700188,-0.7234391938915161,-0.12340040655676665,0.1943587908349543,0.007600454053415756,-0.20974542710216132,0.1071555900624268,-0.4197564424425998,40.47131147540984,67.46926229508196,54.04713114754098,31.55241935483871,86.7827868852459,20.901639344262296,,,,0.3371529173715939,,,,,,,,
20222023,8470595,,,,0.475466053911323,0.0,,,,,,,,,,,,,,,,,0.282650411579309,0.0,,,,Eric Staal,C,F,,,,,,,,,,,,-0.03711928357760645,-0.02212530498792667,0.20730855137231483,0.36156599827094865,,,,,,,,,,0.1274074902694326,,,,,,66.98588709677419,,,,,,0.3371529173715939,,,,,,,,
20212022,8470600,-0.0084751443185332,-0.1240105750458425,0.0290408065181783,,,-0.0768529446667886,-0.0206986232273023,0.0507354431458497,0.0227286822030512,0.0028222799467844,0.0095424134724543,-0.0737320588552179,-0.0494620314836437,0.0,0.0,0.0028072974147085,4.052100796133751e-05,0.002099149548041,0.0248278317510923,0.010788536694713,-0.0727808487198219,,,0.0022158950773442,-0.0479131631990651,0.0004686730698373,Ryan Suter,D,D,0.034793224761939245,-0.16996524383743833,-0.15534810258295678,-0.07211890678073765,0.033705460827743075,0.02895509224232103,0.5295666607460509,0.06804296239335848,-0.6205944516674297,-0.19098163491407036,-0.47648683718853335,,,,,0.010947205923457137,0.010947205923457137,0.05608279511028659,0.01675810143042561,0.04865196994766197,0.00017439546389742342,-0.09684004055281863,-0.0031527845702245157,-0.1380906601261248,,0.010947205923457137,0.030416815488067902,40.256175663311986,47.026532479414456,32.11344922232388,,43.41262580054895,57.09057639524245,-0.4094104460134109,-0.4243913386551007,-0.669283481503361,-0.1478137206082109,-0.11278796255104401,0.15400909178552574,,,,,,
20222023,8470600,-0.0813955499813888,-0.5950692221446843,-0.253563761345946,0.9445910017699972,0.5944547296115177,-0.8624280589395665,0.0548000931459305,0.3025041694352796,0.00243362679245,0.0291789898491882,-0.255113557536764,0.1485525607389068,-0.111627812487994,0.0017618485924641,-0.0017618485924641,-0.0048857081693236,-0.0035786741776567,0.0225346335147009,0.0249682603071509,-0.2501114472470311,0.0210739997765513,0.3843501410424002,-0.3272160171621932,0.0087272116776352,-0.2343501980651937,0.0095234267788913,Ryan Suter,D,D,-0.1598330394944859,0.06290416948393125,0.3462766370528104,-0.3897401144989163,-0.5844644623095159,-0.5493553601026138,0.5325748066964898,0.7330979990986521,-0.06407369261856126,-1.8598337881423619,1.2649515263937603,0.4295689761636539,-0.46863429144139074,0.31326273759580486,0.3852757103681747,0.20958732810753944,0.20958732810753944,0.40077764382316555,0.1744669142187946,-0.0860509945855599,-0.06842112668520837,0.08311592234741859,-0.507853312303682,0.12134337028559586,0.1648682831715607,0.20958732810753944,0.10519310919279798,61.02470265324794,17.38334858188472,67.24611161939616,67.06586826347305,93.96157365050321,61.20768526989936,-0.4094104460134109,-0.4243913386551007,-0.669283481503361,-0.1478137206082109,-0.11278796255104401,0.15400909178552574,,,,,,
